"Line","Age","Time","LineTimeAge","SubClass","AcylClass","MEAN","SE","n"
"syd","19 Day","Old","syd_Old_19 Day","PE e","L0",0.41994892344173,0.00827452070134117,15
"syd","19 Day","Old","syd_Old_19 Day","PE e","L1",0,0,15
"syd","19 Day","Old","syd_Old_19 Day","PE e","M0",0.0312061414268056,0.00987771262627861,15
"syd","19 Day","Old","syd_Old_19 Day","PE e","M1",0.216612347722998,0.00672714920211507,15
"syd","19 Day","Old","syd_Old_19 Day","PE e","MX",0,0,15
"syd","19 Day","Old","syd_Old_19 Day","PE e","S0",0.332232587408467,0.00766743405680451,15
"cbr","1 Day","New","cbr_New_1 Day","PC e","L0",1,0,11
"cbr","1 Day","Old","cbr_Old_1 Day","PC e","L0",1,0,17
"cbr","19 Day","New","cbr_New_19 Day","PC e","L0",1,0,10
"cbr","19 Day","Old","cbr_Old_19 Day","PC e","L0",1,0,15
"ct","1 Day","New","ct_New_1 Day","PC e","L0",1,0,15
"ct","1 Day","Old","ct_Old_1 Day","PC e","L0",1,0,17
"ct","19 Day","New","ct_New_19 Day","PC e","L0",1,0,13
"ct","19 Day","Old","ct_Old_19 Day","PC e","L0",1,0,16
"s06","1 Day","Older","s06_Older_1 Day","PC e","L0",1,0,16
"s06","19 Day","Older","s06_Older_19 Day","PC e","L0",1,0,16
"syd","1 Day","New","syd_New_1 Day","PC e","L0",1,0,12
"syd","1 Day","Old","syd_Old_1 Day","PC e","L0",1,0,18
"syd","19 Day","New","syd_New_19 Day","PC e","L0",1,0,16
"syd","19 Day","Old","syd_Old_19 Day","PC e","L0",1,0,15
"cbr","1 Day","New","cbr_New_1 Day","TG e","L0",0.836440665874776,0.0938663112419387,11
"cbr","1 Day","New","cbr_New_1 Day","TG e","M0",0.090347882090967,0.0684436361329773,11
"cbr","1 Day","New","cbr_New_1 Day","TG e","MX",0.0644547125383444,0.0644547125383444,11
"cbr","1 Day","New","cbr_New_1 Day","TG e","S1",0.00875673949591306,0.00875673949591306,11
"cbr","1 Day","Old","cbr_Old_1 Day","TG e","L0",0.84163713246079,0.066780781230239,17
"cbr","1 Day","Old","cbr_Old_1 Day","TG e","M0",0.026509704909039,0.0147237507556947,17
"cbr","1 Day","Old","cbr_Old_1 Day","TG e","MX",0.109636025506459,0.0545219685769672,17
"cbr","1 Day","Old","cbr_Old_1 Day","TG e","S1",0.0222171371237121,0.0153748222588679,17
"cbr","19 Day","New","cbr_New_19 Day","TG e","L0",0.311647285451231,0.105002001677429,9
"cbr","19 Day","New","cbr_New_19 Day","TG e","M0",0.317434505170564,0.120520699593651,9
"cbr","19 Day","New","cbr_New_19 Day","TG e","MX",0.365144925796332,0.119983072500803,9
"cbr","19 Day","New","cbr_New_19 Day","TG e","S1",0.00577328358187264,0.00306744401653639,9
"cbr","19 Day","Old","cbr_Old_19 Day","TG e","L0",0.530417673035557,0.115147457156306,15
"cbr","19 Day","Old","cbr_Old_19 Day","TG e","M0",0.356528467229808,0.113324638568455,15
"cbr","19 Day","Old","cbr_Old_19 Day","TG e","MX",0.109232038094619,0.0600855752508717,15
"cbr","19 Day","Old","cbr_Old_19 Day","TG e","S1",0.00382182164001616,0.00241316738115325,15
"ct","1 Day","New","ct_New_1 Day","TG e","L0",0.611265723750977,0.117826355287276,14
"ct","1 Day","New","ct_New_1 Day","TG e","M0",0.366112507360962,0.113382636141982,14
"ct","1 Day","New","ct_New_1 Day","TG e","MX",0.0126718943923702,0.0126718943923702,14
"ct","1 Day","New","ct_New_1 Day","TG e","S1",0.00994987449569097,0.00745675701392389,14
"ct","1 Day","Old","ct_Old_1 Day","TG e","L0",0.754949225000742,0.0867869127262901,17
"ct","1 Day","Old","ct_Old_1 Day","TG e","M0",0.193621360346139,0.0803048102798087,17
"ct","1 Day","Old","ct_Old_1 Day","TG e","MX",0.00484937798719906,0.00344352622641081,17
"ct","1 Day","Old","ct_Old_1 Day","TG e","S1",0.0465800366659197,0.0319874560106483,17
"ct","19 Day","New","ct_New_19 Day","TG e","L0",0.478291798194181,0.110461059186195,13
"ct","19 Day","New","ct_New_19 Day","TG e","M0",0.278748890960919,0.098340353795891,13
"ct","19 Day","New","ct_New_19 Day","TG e","MX",0.242928717464168,0.0789167199718491,13
"ct","19 Day","New","ct_New_19 Day","TG e","S1",3.05933807315268e-05,3.05933807315268e-05,13
"ct","19 Day","Old","ct_Old_19 Day","TG e","L0",0.397959704813579,0.102679684220736,15
"ct","19 Day","Old","ct_Old_19 Day","TG e","M0",0.344548518278542,0.10621430381255,15
"ct","19 Day","Old","ct_Old_19 Day","TG e","MX",0.257491776907879,0.0975952585232764,15
"ct","19 Day","Old","ct_Old_19 Day","TG e","S1",0,0,15
"s06","1 Day","Older","s06_Older_1 Day","TG e","L0",0.626552777113535,0.102210568761733,15
"s06","1 Day","Older","s06_Older_1 Day","TG e","M0",0.108526811741228,0.076144915403319,15
"s06","1 Day","Older","s06_Older_1 Day","TG e","MX",0.0875000132999765,0.0519761590475578,15
"s06","1 Day","Older","s06_Older_1 Day","TG e","S1",0.17742039784526,0.0712449542531259,15
"s06","19 Day","Older","s06_Older_19 Day","TG e","L0",0.422453986485272,0.11978523763852,14
"s06","19 Day","Older","s06_Older_19 Day","TG e","M0",0.341479871460253,0.121291328936915,14
"s06","19 Day","Older","s06_Older_19 Day","TG e","MX",0.236066142054475,0.105533198750413,14
"s06","19 Day","Older","s06_Older_19 Day","TG e","S1",0,0,14
"syd","1 Day","New","syd_New_1 Day","TG e","L0",0.811701471020596,0.0852435908436108,13
"syd","1 Day","New","syd_New_1 Day","TG e","M0",0.084844740866693,0.0436793324102998,13
"syd","1 Day","New","syd_New_1 Day","TG e","MX",0.103453788112711,0.0699879462137768,13
"syd","1 Day","New","syd_New_1 Day","TG e","S1",0,0,13
"syd","1 Day","Old","syd_Old_1 Day","TG e","L0",0.806037312592533,0.0851725624867469,17
"syd","1 Day","Old","syd_Old_1 Day","TG e","M0",0.063617450949325,0.0436283361611994,17
"syd","1 Day","Old","syd_Old_1 Day","TG e","MX",0.121749237423822,0.0802769642346947,17
"syd","1 Day","Old","syd_Old_1 Day","TG e","S1",0.00859599903432003,0.00859599903432003,17
"syd","19 Day","New","syd_New_19 Day","TG e","L0",0.267721491736481,0.0945659359869099,15
"syd","19 Day","New","syd_New_19 Day","TG e","M0",0.312163530842025,0.105195582624034,15
"syd","19 Day","New","syd_New_19 Day","TG e","MX",0.217178493162555,0.0971766938469895,15
"syd","19 Day","New","syd_New_19 Day","TG e","S1",0.202936484258939,0.106543113355751,15
"syd","19 Day","Old","syd_Old_19 Day","TG e","L0",0.392533939179966,0.103755122021858,14
"syd","19 Day","Old","syd_Old_19 Day","TG e","M0",0.325146230694701,0.102241274946515,14
"syd","19 Day","Old","syd_Old_19 Day","TG e","MX",0.282319830125333,0.100379463130209,14
"syd","19 Day","Old","syd_Old_19 Day","TG e","S1",0,0,14
