"Line","Age","Time","LineTimeAge","SubClass","AcylClass","MEAN","SE","n"
"syd","19 Day","Old","syd_Old_19 Day","PE e","M1",0.285663048228592,0.00685994718914082,15
"syd","19 Day","Old","syd_Old_19 Day","PE e","MX",0.153844336811648,0.00357891340696589,15
"syd","19 Day","Old","syd_Old_19 Day","PE e","S0",0.166116293704234,0.00383371702840226,15
"cbr","1 Day","New","cbr_New_1 Day","PC e","L0",0.5,0,11
"cbr","1 Day","New","cbr_New_1 Day","PC e","S1",0.5,0,11
"cbr","1 Day","Old","cbr_Old_1 Day","PC e","L0",0.5,0,17
"cbr","1 Day","Old","cbr_Old_1 Day","PC e","S1",0.5,0,17
"cbr","19 Day","New","cbr_New_19 Day","PC e","L0",0.5,0,10
"cbr","19 Day","New","cbr_New_19 Day","PC e","S1",0.5,0,10
"cbr","19 Day","Old","cbr_Old_19 Day","PC e","L0",0.5,0,15
"cbr","19 Day","Old","cbr_Old_19 Day","PC e","S1",0.5,0,15
"ct","1 Day","New","ct_New_1 Day","PC e","L0",0.5,0,15
"ct","1 Day","New","ct_New_1 Day","PC e","S1",0.5,0,15
"ct","1 Day","Old","ct_Old_1 Day","PC e","L0",0.5,0,17
"ct","1 Day","Old","ct_Old_1 Day","PC e","S1",0.5,0,17
"ct","19 Day","New","ct_New_19 Day","PC e","L0",0.5,0,13
"ct","19 Day","New","ct_New_19 Day","PC e","S1",0.5,0,13
"ct","19 Day","Old","ct_Old_19 Day","PC e","L0",0.5,0,16
"ct","19 Day","Old","ct_Old_19 Day","PC e","S1",0.5,0,16
"s06","1 Day","Older","s06_Older_1 Day","PC e","L0",0.5,0,16
"s06","1 Day","Older","s06_Older_1 Day","PC e","S1",0.5,0,16
"s06","19 Day","Older","s06_Older_19 Day","PC e","L0",0.5,0,16
"s06","19 Day","Older","s06_Older_19 Day","PC e","S1",0.5,0,16
"syd","1 Day","New","syd_New_1 Day","PC e","L0",0.5,0,12
"syd","1 Day","New","syd_New_1 Day","PC e","S1",0.5,0,12
"syd","1 Day","Old","syd_Old_1 Day","PC e","L0",0.5,0,18
"syd","1 Day","Old","syd_Old_1 Day","PC e","S1",0.5,0,18
"syd","19 Day","New","syd_New_19 Day","PC e","L0",0.5,0,16
"syd","19 Day","New","syd_New_19 Day","PC e","S1",0.5,0,16
"syd","19 Day","Old","syd_Old_19 Day","PC e","L0",0.5,0,15
"syd","19 Day","Old","syd_Old_19 Day","PC e","S1",0.5,0,15
"cbr","1 Day","New","cbr_New_1 Day","TG e","L0",0.30029845947104,0.0256775440087435,11
"cbr","1 Day","New","cbr_New_1 Day","TG e","M0",0.152766748425844,0.0391789713461756,11
"cbr","1 Day","New","cbr_New_1 Day","TG e","M1",0.516693148427755,0.0495949954774701,11
"cbr","1 Day","New","cbr_New_1 Day","TG e","MX",0.0244038173447525,0.0213910880446441,11
"cbr","1 Day","New","cbr_New_1 Day","TG e","S1",0.00291891316530435,0.00291891316530435,11
"cbr","1 Day","New","cbr_New_1 Day","TG e","SX",0.00291891316530435,0.00291891316530435,11
"cbr","1 Day","Old","cbr_Old_1 Day","TG e","L0",0.31709105265575,0.00649403809636571,17
"cbr","1 Day","Old","cbr_Old_1 Day","TG e","M0",0.0717238479278655,0.0237744969256456,17
"cbr","1 Day","Old","cbr_Old_1 Day","TG e","M1",0.552422620457186,0.0382542220820521,17
"cbr","1 Day","Old","cbr_Old_1 Day","TG e","MX",0.0439510542100571,0.0182159403270539,17
"cbr","1 Day","Old","cbr_Old_1 Day","TG e","S1",0.00740571237457071,0.00512494075295598,17
"cbr","1 Day","Old","cbr_Old_1 Day","TG e","SX",0.00740571237457071,0.00512494075295598,17
"cbr","19 Day","New","cbr_New_19 Day","TG e","L0",0.225597403749188,0.040287014599749,9
"cbr","19 Day","New","cbr_New_19 Day","TG e","M0",0.346382498027151,0.0648660759320435,9
"cbr","19 Day","New","cbr_New_19 Day","TG e","M1",0.300531839376344,0.057582171422237,9
"cbr","19 Day","New","cbr_New_19 Day","TG e","MX",0.123639403126068,0.0398796269869134,9
"cbr","19 Day","New","cbr_New_19 Day","TG e","S1",0.00192442786062421,0.00102248133884546,9
"cbr","19 Day","New","cbr_New_19 Day","TG e","SX",0.00192442786062421,0.00102248133884546,9
"cbr","19 Day","Old","cbr_Old_19 Day","TG e","L0",0.213216570376725,0.0378058036087676,15
"cbr","19 Day","Old","cbr_Old_19 Day","TG e","M0",0.295119882205289,0.0722001990440208,15
"cbr","19 Day","Old","cbr_Old_19 Day","TG e","M1",0.451431046413096,0.04943465464148,15
"cbr","19 Day","Old","cbr_Old_19 Day","TG e","MX",0.0376846199115449,0.0199022879833338,15
"cbr","19 Day","Old","cbr_Old_19 Day","TG e","S1",0.00127394054667205,0.000804389127051082,15
