"Line","Age","Time","LineTimeAge","SubClass","AcylClass","MEAN","SE","n"
"ct","1 Day","New","ct_New_1 Day","PS","X",0.314230790918796,0.0106658025868989,15
"ct","1 Day","Old","ct_Old_1 Day","PS","0",0.141062950709735,0.00539627433143022,17
"ct","1 Day","Old","ct_Old_1 Day","PS","1",0.488434869148347,0.016746486042226,17
"ct","1 Day","Old","ct_Old_1 Day","PS","X",0.370502180141918,0.0152634031254505,17
"ct","19 Day","New","ct_New_19 Day","PS","0",0.204229600718065,0.022720325960733,13
"ct","19 Day","New","ct_New_19 Day","PS","1",0.548357101386807,0.0226956490286945,13
"ct","19 Day","New","ct_New_19 Day","PS","X",0.247413297895127,0.0154587488755724,13
"ct","19 Day","Old","ct_Old_19 Day","PS","0",0.206298551203736,0.0189189379378871,16
"ct","19 Day","Old","ct_Old_19 Day","PS","1",0.561815397541664,0.0148008753082745,16
"ct","19 Day","Old","ct_Old_19 Day","PS","X",0.2318860512546,0.00990341865250161,16
"s06","1 Day","Older","s06_Older_1 Day","PS","0",0.136688822407549,0.0060610910217184,16
"s06","1 Day","Older","s06_Older_1 Day","PS","1",0.507197570232113,0.0192044984557347,16
"s06","1 Day","Older","s06_Older_1 Day","PS","X",0.356113607360337,0.0165176289126333,16
"s06","19 Day","Older","s06_Older_19 Day","PS","0",0.193272738929662,0.0223525662439673,16
"s06","19 Day","Older","s06_Older_19 Day","PS","1",0.565251712708615,0.0197865899085255,16
"s06","19 Day","Older","s06_Older_19 Day","PS","X",0.241475548361723,0.0106011125216815,16
"syd","1 Day","New","syd_New_1 Day","PS","0",0.146408163693288,0.00913815132250111,13
"syd","1 Day","New","syd_New_1 Day","PS","1",0.524946404924316,0.0243333055431493,13
"syd","1 Day","New","syd_New_1 Day","PS","X",0.328645431382396,0.017873782428892,13
"syd","1 Day","Old","syd_Old_1 Day","PS","0",0.151862858413201,0.00855779591798845,18
"syd","1 Day","Old","syd_Old_1 Day","PS","1",0.503139101944011,0.0205254428123665,18
"syd","1 Day","Old","syd_Old_1 Day","PS","X",0.344998039642787,0.0171835996978875,18
"syd","19 Day","New","syd_New_19 Day","PS","0",0.215477960987368,0.0201984247275333,16
"syd","19 Day","New","syd_New_19 Day","PS","1",0.542735728801716,0.0167730051915861,16
"syd","19 Day","New","syd_New_19 Day","PS","X",0.241786310210916,0.0113648223790854,16
"syd","19 Day","Old","syd_Old_19 Day","PS","0",0.208786584809981,0.0183532584558115,15
"syd","19 Day","Old","syd_Old_19 Day","PS","1",0.55354420733024,0.0136230591642656,15
"syd","19 Day","Old","syd_Old_19 Day","PS","X",0.237669207859778,0.00909284871807983,15
"cbr","1 Day","New","cbr_New_1 Day","LPC","0",0.194938952826213,0.0270616582284441,11
"cbr","1 Day","New","cbr_New_1 Day","LPC","1",0.412175423287958,0.0450604027519304,11
"cbr","1 Day","New","cbr_New_1 Day","LPC","X",0.392885623885829,0.0254078693098982,11
"cbr","1 Day","Old","cbr_Old_1 Day","LPC","0",0.166343748629552,0.0125796028979078,18
"cbr","1 Day","Old","cbr_Old_1 Day","LPC","1",0.455774143434301,0.023145704972397,18
"cbr","1 Day","Old","cbr_Old_1 Day","LPC","X",0.377882107936147,0.0220337761968691,18
"cbr","19 Day","New","cbr_New_19 Day","LPC","0",0.121931783941174,0.0297107552952086,10
"cbr","19 Day","New","cbr_New_19 Day","LPC","1",0.721728775955568,0.0265863624651923,10
"cbr","19 Day","New","cbr_New_19 Day","LPC","X",0.156339440103258,0.014332873808309,10
"cbr","19 Day","Old","cbr_Old_19 Day","LPC","0",0.127159578510993,0.0185237544185806,15
"cbr","19 Day","Old","cbr_Old_19 Day","LPC","1",0.706983946333976,0.0168689103752733,15
"cbr","19 Day","Old","cbr_Old_19 Day","LPC","X",0.165856475155031,0.00893308106294996,15
"ct","1 Day","New","ct_New_1 Day","LPC","0",0.167254931808969,0.0102360729176121,15
"ct","1 Day","New","ct_New_1 Day","LPC","1",0.371569975987699,0.0128368417186625,15
"ct","1 Day","New","ct_New_1 Day","LPC","X",0.461175092203332,0.0122516586555065,15
"ct","1 Day","Old","ct_Old_1 Day","LPC","0",0.13709355518723,0.0132006149762453,17
"ct","1 Day","Old","ct_Old_1 Day","LPC","1",0.482906952029647,0.0242035893515794,17
"ct","1 Day","Old","ct_Old_1 Day","LPC","X",0.379999492783123,0.0189635901848238,17
"ct","19 Day","New","ct_New_19 Day","LPC","0",0.102030982258827,0.00800906621919273,13
"ct","19 Day","New","ct_New_19 Day","LPC","1",0.76326572257531,0.0175691201013276,13
"ct","19 Day","New","ct_New_19 Day","LPC","X",0.134703295165863,0.0132450926860024,13
"ct","19 Day","Old","ct_Old_19 Day","LPC","0",0.101263765617311,0.00823810728939277,16
"ct","19 Day","Old","ct_Old_19 Day","LPC","1",0.772562272708649,0.0104809779106007,16
"ct","19 Day","Old","ct_Old_19 Day","LPC","X",0.12617396167404,0.00725364303435714,16
"s06","1 Day","Older","s06_Older_1 Day","LPC","0",0.143686416948666,0.012508444208496,16
"s06","1 Day","Older","s06_Older_1 Day","LPC","1",0.499685861061491,0.0209098957904484,16
"s06","1 Day","Older","s06_Older_1 Day","LPC","X",0.356627721989843,0.0151696994282726,16
"s06","19 Day","Older","s06_Older_19 Day","LPC","0",0.0928522586794209,0.0069902806922172,16
"s06","19 Day","Older","s06_Older_19 Day","LPC","1",0.755660480670153,0.00858289168194186,16
"s06","19 Day","Older","s06_Older_19 Day","LPC","X",0.151487260650426,0.00702278485290133,16
"syd","1 Day","New","syd_New_1 Day","LPC","0",0.157747808196552,0.0150065681133123,13
"syd","1 Day","New","syd_New_1 Day","LPC","1",0.450276257383018,0.0338016150495146,13
"syd","1 Day","New","syd_New_1 Day","LPC","X",0.39197593442043,0.0302313051715311,13
"syd","1 Day","Old","syd_Old_1 Day","LPC","0",0.149531118777301,0.0118405244018287,18
"syd","1 Day","Old","syd_Old_1 Day","LPC","1",0.459147037784213,0.0175789469336848,18
"syd","1 Day","Old","syd_Old_1 Day","LPC","X",0.391321843438486,0.0152852417570362,18
"syd","19 Day","New","syd_New_19 Day","LPC","0",0.102721751175785,0.00801579882745733,16
"syd","19 Day","New","syd_New_19 Day","LPC","1",0.756902073252052,0.015078774506964,16
"syd","19 Day","New","syd_New_19 Day","LPC","X",0.140376175572163,0.0102454512045271,16
"syd","19 Day","Old","syd_Old_19 Day","LPC","0",0.106026149810711,0.00748255822354049,15
"syd","19 Day","Old","syd_Old_19 Day","LPC","1",0.753047181654208,0.0125759747792392,15
